"Column Name","Label"
"S2701_C02_016MA","Annotation of Insured!!Margin of Error!!SEX!!Female"
"S2701_C02_016EA","Annotation of Insured!!Estimate!!SEX!!Female"
"S2701_C03_016E","Percent Insured!!Estimate!!SEX!!Female"
"S2701_C03_016EA","Annotation of Percent Insured!!Estimate!!SEX!!Female"
"S2701_C03_016M","Percent Insured!!Margin of Error!!SEX!!Female"
"S2701_C03_016MA","Annotation of Percent Insured!!Margin of Error!!SEX!!Female"
"S2701_C04_016E","Uninsured!!Estimate!!SEX!!Female"
"S2701_C04_016M","Uninsured!!Margin of Error!!SEX!!Female"
"S2701_C04_016MA","Annotation of Uninsured!!Margin of Error!!SEX!!Female"
"S2701_C04_016EA","Annotation of Uninsured!!Estimate!!SEX!!Female"
"S2701_C05_016E","Percent Uninsured!!Estimate!!SEX!!Female"
"S2701_C05_016M","Percent Uninsured!!Margin of Error!!SEX!!Female"
"S2701_C05_016MA","Annotation of Percent Uninsured!!Margin of Error!!SEX!!Female"
"S2701_C05_016EA","Annotation of Percent Uninsured!!Estimate!!SEX!!Female"
"S2701_C01_017E","Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone"
"S2701_C01_017M","Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone"
"S2701_C01_017MA","Annotation of Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone"
"S2701_C01_017EA","Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone"
"S2701_C02_017E","Insured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone"
"S2701_C02_017EA","Annotation of Insured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone"
"S2701_C02_017M","Insured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone"
"S2701_C02_017MA","Annotation of Insured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone"
"S2701_C03_017E","Percent Insured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone"
"S2701_C03_017EA","Annotation of Percent Insured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone"
"S2701_C03_017M","Percent Insured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone"
"S2701_C03_017MA","Annotation of Percent Insured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone"
"S2701_C04_017E","Uninsured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone"
"S2701_C04_017M","Uninsured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone"
"S2701_C04_017MA","Annotation of Uninsured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone"
"S2701_C04_017EA","Annotation of Uninsured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone"
"S2701_C05_017E","Percent Uninsured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone"
"S2701_C05_017M","Percent Uninsured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone"
"S2701_C05_017MA","Annotation of Percent Uninsured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone"
"S2701_C05_017EA","Annotation of Percent Uninsured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone"
"S2701_C01_018E","Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone"
"S2701_C01_018M","Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone"
"S2701_C01_018MA","Annotation of Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone"
"S2701_C01_018EA","Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone"
"S2701_C02_018E","Insured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone"
"S2701_C02_018EA","Annotation of Insured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone"
"S2701_C02_018M","Insured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone"
"S2701_C02_018MA","Annotation of Insured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone"
"S2701_C03_018E","Percent Insured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone"
"S2701_C03_018M","Percent Insured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone"
"S2701_C03_018MA","Annotation of Percent Insured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone"
"S2701_C03_018EA","Annotation of Percent Insured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone"
"S2701_C04_018E","Uninsured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone"
"S2701_C04_018M","Uninsured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone"
"S2701_C04_018MA","Annotation of Uninsured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone"
"S2701_C04_018EA","Annotation of Uninsured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone"
"S2701_C05_018E","Percent Uninsured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone"
"S2701_C05_018EA","Annotation of Percent Uninsured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone"
"S2701_C05_018M","Percent Uninsured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone"
"S2701_C05_018MA","Annotation of Percent Uninsured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone"
"S2701_C01_019E","Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone"
"S2701_C01_019EA","Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone"
"S2701_C01_019M","Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone"
"S2701_C01_019MA","Annotation of Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone"
"S2701_C02_019E","Insured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone"
"S2701_C02_019M","Insured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone"
"S2701_C02_019MA","Annotation of Insured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone"
"S2701_C02_019EA","Annotation of Insured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone"
"S2701_C03_019E","Percent Insured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone"
"S2701_C03_019M","Percent Insured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone"
"S2701_C03_019MA","Annotation of Percent Insured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone"
"S2701_C03_019EA","Annotation of Percent Insured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone"
"S2701_C04_019E","Uninsured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone"
"S2701_C04_019M","Uninsured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone"
"S2701_C04_019MA","Annotation of Uninsured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone"
"S2701_C04_019EA","Annotation of Uninsured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone"
"S2701_C05_019E","Percent Uninsured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone"
"S2701_C05_019EA","Annotation of Percent Uninsured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone"
"S2701_C05_019M","Percent Uninsured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone"
"S2701_C05_019MA","Annotation of Percent Uninsured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone"
"S2701_C01_020E","Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone"
"S2701_C01_020M","Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone"
"S2701_C01_020MA","Annotation of Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone"
"S2701_C01_020EA","Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone"
"S2701_C02_020E","Insured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone"
"S2701_C02_020M","Insured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone"
"S2701_C02_020MA","Annotation of Insured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone"
"S2701_C02_020EA","Annotation of Insured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone"
"S2701_C03_020E","Percent Insured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone"
"S2701_C03_020M","Percent Insured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone"
"S2701_C03_020MA","Annotation of Percent Insured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone"
"S2701_C03_020EA","Annotation of Percent Insured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone"
"S2701_C04_020E","Uninsured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone"
"S2701_C04_020EA","Annotation of Uninsured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone"
"S2701_C04_020M","Uninsured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone"
"S2701_C04_020MA","Annotation of Uninsured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone"
"S2701_C05_020E","Percent Uninsured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone"
"S2701_C05_020M","Percent Uninsured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone"
"S2701_C05_020MA","Annotation of Percent Uninsured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone"
"S2701_C05_020EA","Annotation of Percent Uninsured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone"
"S2701_C01_021E","Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone"
"S2701_C01_021M","Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone"
"S2701_C01_021MA","Annotation of Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone"
"S2701_C01_021EA","Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone"
"S2701_C02_021E","Insured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone"
"S2701_C02_021M","Insured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone"
"S2701_C02_021MA","Annotation of Insured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone"
"S2701_C02_021EA","Annotation of Insured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone"
"S2701_C03_021E","Percent Insured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone"
"S2701_C03_021EA","Annotation of Percent Insured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone"
"S2701_C03_021M","Percent Insured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone"
"S2701_C03_021MA","Annotation of Percent Insured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone"
"S2701_C04_021E","Uninsured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone"
"S2701_C04_021EA","Annotation of Uninsured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone"
"S2701_C04_021M","Uninsured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone"
"S2701_C04_021MA","Annotation of Uninsured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone"
"S2701_C05_021E","Percent Uninsured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone"
"S2701_C05_021M","Percent Uninsured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone"
"S2701_C05_021MA","Annotation of Percent Uninsured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone"
"S2701_C05_021EA","Annotation of Percent Uninsured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone"
"S2701_C01_022E","Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone"
"S2701_C01_022M","Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone"
"S2701_C01_022MA","Annotation of Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone"
"S2701_C01_022EA","Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone"
"S2701_C02_022E","Insured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone"
"S2701_C02_022M","Insured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone"
"S2701_C02_022MA","Annotation of Insured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone"
"S2701_C02_022EA","Annotation of Insured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone"
"S2701_C03_022E","Percent Insured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone"
"S2701_C03_022EA","Annotation of Percent Insured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone"
"S2701_C03_022M","Percent Insured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone"
"S2701_C03_022MA","Annotation of Percent Insured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone"
"S2701_C04_022E","Uninsured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone"
"S2701_C04_022M","Uninsured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone"
"S2701_C04_022MA","Annotation of Uninsured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone"
"S2701_C04_022EA","Annotation of Uninsured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone"
"S2701_C05_022E","Percent Uninsured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone"
"S2701_C05_022M","Percent Uninsured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone"
"S2701_C05_022MA","Annotation of Percent Uninsured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone"
"S2701_C05_022EA","Annotation of Percent Uninsured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone"
"S2701_C01_023E","Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S2701_C01_023M","Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S2701_C01_023MA","Annotation of Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S2701_C01_023EA","Annotation of Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S2701_C02_023E","Insured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S2701_C02_023EA","Annotation of Insured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S2701_C02_023M","Insured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S2701_C02_023MA","Annotation of Insured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S2701_C03_023E","Percent Insured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S2701_C03_023M","Percent Insured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S2701_C03_023MA","Annotation of Percent Insured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S2701_C03_023EA","Annotation of Percent Insured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S2701_C04_023E","Uninsured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S2701_C04_023M","Uninsured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S2701_C04_023MA","Annotation of Uninsured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S2701_C04_023EA","Annotation of Uninsured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S2701_C05_023E","Percent Uninsured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S2701_C05_023EA","Annotation of Percent Uninsured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S2701_C05_023M","Percent Uninsured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S2701_C05_023MA","Annotation of Percent Uninsured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S2701_C01_024E","Total!!Estimate!!Hispanic or Latino (of any race)"
"S2701_C01_024EA","Annotation of Total!!Estimate!!Hispanic or Latino (of any race)"
"S2701_C01_024M","Total!!Margin of Error!!Hispanic or Latino (of any race)"
"S2701_C01_024MA","Annotation of Total!!Margin of Error!!Hispanic or Latino (of any race)"
"S2701_C02_024E","Insured!!Estimate!!Hispanic or Latino (of any race)"
"S2701_C02_024EA","Annotation of Insured!!Estimate!!Hispanic or Latino (of any race)"
"S2701_C02_024M","Insured!!Margin of Error!!Hispanic or Latino (of any race)"
"S2701_C02_024MA","Annotation of Insured!!Margin of Error!!Hispanic or Latino (of any race)"
"S2701_C03_024E","Percent Insured!!Estimate!!Hispanic or Latino (of any race)"
"S2701_C03_024M","Percent Insured!!Margin of Error!!Hispanic or Latino (of any race)"
"S2701_C03_024MA","Annotation of Percent Insured!!Margin of Error!!Hispanic or Latino (of any race)"
"S2701_C03_024EA","Annotation of Percent Insured!!Estimate!!Hispanic or Latino (of any race)"
"S2701_C04_024E","Uninsured!!Estimate!!Hispanic or Latino (of any race)"
"S2701_C04_024M","Uninsured!!Margin of Error!!Hispanic or Latino (of any race)"
"S2701_C04_024MA","Annotation of Uninsured!!Margin of Error!!Hispanic or Latino (of any race)"
"S2701_C04_024EA","Annotation of Uninsured!!Estimate!!Hispanic or Latino (of any race)"
"S2701_C05_024E","Percent Uninsured!!Estimate!!Hispanic or Latino (of any race)"
"S2701_C05_024EA","Annotation of Percent Uninsured!!Estimate!!Hispanic or Latino (of any race)"
"S2701_C05_024M","Percent Uninsured!!Margin of Error!!Hispanic or Latino (of any race)"
"S2701_C05_024MA","Annotation of Percent Uninsured!!Margin of Error!!Hispanic or Latino (of any race)"
"S2701_C01_025E","Total!!Estimate!!White alone, not Hispanic or Latino"
"S2701_C01_025EA","Annotation of Total!!Estimate!!White alone, not Hispanic or Latino"
"S2701_C01_025M","Total!!Margin of Error!!White alone, not Hispanic or Latino"
"S2701_C01_025MA","Annotation of Total!!Margin of Error!!White alone, not Hispanic or Latino"
"S2701_C02_025E","Insured!!Estimate!!White alone, not Hispanic or Latino"
"S2701_C02_025M","Insured!!Margin of Error!!White alone, not Hispanic or Latino"
"S2701_C02_025MA","Annotation of Insured!!Margin of Error!!White alone, not Hispanic or Latino"
"S2701_C02_025EA","Annotation of Insured!!Estimate!!White alone, not Hispanic or Latino"
"S2701_C03_025E","Percent Insured!!Estimate!!White alone, not Hispanic or Latino"
"S2701_C03_025M","Percent Insured!!Margin of Error!!White alone, not Hispanic or Latino"
"S2701_C03_025MA","Annotation of Percent Insured!!Margin of Error!!White alone, not Hispanic or Latino"
"S2701_C03_025EA","Annotation of Percent Insured!!Estimate!!White alone, not Hispanic or Latino"
"S2701_C04_025E","Uninsured!!Estimate!!White alone, not Hispanic or Latino"
"S2701_C04_025EA","Annotation of Uninsured!!Estimate!!White alone, not Hispanic or Latino"
"S2701_C04_025M","Uninsured!!Margin of Error!!White alone, not Hispanic or Latino"
"S2701_C04_025MA","Annotation of Uninsured!!Margin of Error!!White alone, not Hispanic or Latino"
"S2701_C05_025E","Percent Uninsured!!Estimate!!White alone, not Hispanic or Latino"
"S2701_C05_025EA","Annotation of Percent Uninsured!!Estimate!!White alone, not Hispanic or Latino"
"S2701_C05_025M","Percent Uninsured!!Margin of Error!!White alone, not Hispanic or Latino"
"S2701_C05_025MA","Annotation of Percent Uninsured!!Margin of Error!!White alone, not Hispanic or Latino"
"S2701_C01_026E","Total!!Estimate!!LIVING ARRANGEMENTS!!In family households"
"S2701_C01_026M","Total!!Margin of Error!!LIVING ARRANGEMENTS!!In family households"
"S2701_C01_026MA","Annotation of Total!!Margin of Error!!LIVING ARRANGEMENTS!!In family households"
"S2701_C01_026EA","Annotation of Total!!Estimate!!LIVING ARRANGEMENTS!!In family households"
"S2701_C02_026E","Insured!!Estimate!!LIVING ARRANGEMENTS!!In family households"
"S2701_C02_026M","Insured!!Margin of Error!!LIVING ARRANGEMENTS!!In family households"
"S2701_C02_026MA","Annotation of Insured!!Margin of Error!!LIVING ARRANGEMENTS!!In family households"
"S2701_C02_026EA","Annotation of Insured!!Estimate!!LIVING ARRANGEMENTS!!In family households"
"S2701_C03_026E","Percent Insured!!Estimate!!LIVING ARRANGEMENTS!!In family households"
"S2701_C03_026M","Percent Insured!!Margin of Error!!LIVING ARRANGEMENTS!!In family households"
"S2701_C03_026MA","Annotation of Percent Insured!!Margin of Error!!LIVING ARRANGEMENTS!!In family households"
"S2701_C03_026EA","Annotation of Percent Insured!!Estimate!!LIVING ARRANGEMENTS!!In family households"
"S2701_C04_026E","Uninsured!!Estimate!!LIVING ARRANGEMENTS!!In family households"
"S2701_C04_026EA","Annotation of Uninsured!!Estimate!!LIVING ARRANGEMENTS!!In family households"
"S2701_C04_026M","Uninsured!!Margin of Error!!LIVING ARRANGEMENTS!!In family households"
"S2701_C04_026MA","Annotation of Uninsured!!Margin of Error!!LIVING ARRANGEMENTS!!In family households"
"S2701_C05_026E","Percent Uninsured!!Estimate!!LIVING ARRANGEMENTS!!In family households"
"S2701_C05_026M","Percent Uninsured!!Margin of Error!!LIVING ARRANGEMENTS!!In family households"
"S2701_C05_026MA","Annotation of Percent Uninsured!!Margin of Error!!LIVING ARRANGEMENTS!!In family households"
"S2701_C05_026EA","Annotation of Percent Uninsured!!Estimate!!LIVING ARRANGEMENTS!!In family households"
"S2701_C01_027E","Total!!Estimate!!LIVING ARRANGEMENTS!!In family households!!In married couple families"
"S2701_C01_027M","Total!!Margin of Error!!LIVING ARRANGEMENTS!!In family households!!In married couple families"
"S2701_C01_027MA","Annotation of Total!!Margin of Error!!LIVING ARRANGEMENTS!!In family households!!In married couple families"
"S2701_C01_027EA","Annotation of Total!!Estimate!!LIVING ARRANGEMENTS!!In family households!!In married couple families"
"S2701_C02_027E","Insured!!Estimate!!LIVING ARRANGEMENTS!!In family households!!In married couple families"
"S2701_C02_027M","Insured!!Margin of Error!!LIVING ARRANGEMENTS!!In family households!!In married couple families"
"S2701_C02_027MA","Annotation of Insured!!Margin of Error!!LIVING ARRANGEMENTS!!In family households!!In married couple families"
"S2701_C02_027EA","Annotation of Insured!!Estimate!!LIVING ARRANGEMENTS!!In family households!!In married couple families"
"S2701_C03_027E","Percent Insured!!Estimate!!LIVING ARRANGEMENTS!!In family households!!In married couple families"
"S2701_C03_027EA","Annotation of Percent Insured!!Estimate!!LIVING ARRANGEMENTS!!In family households!!In married couple families"
"S2701_C03_027M","Percent Insured!!Margin of Error!!LIVING ARRANGEMENTS!!In family households!!In married couple families"
"S2701_C03_027MA","Annotation of Percent Insured!!Margin of Error!!LIVING ARRANGEMENTS!!In family households!!In married couple families"
"S2701_C04_027E","Uninsured!!Estimate!!LIVING ARRANGEMENTS!!In family households!!In married couple families"
"S2701_C04_027M","Uninsured!!Margin of Error!!LIVING ARRANGEMENTS!!In family households!!In married couple families"
"S2701_C04_027MA","Annotation of Uninsured!!Margin of Error!!LIVING ARRANGEMENTS!!In family households!!In married couple families"
"S2701_C04_027EA","Annotation of Uninsured!!Estimate!!LIVING ARRANGEMENTS!!In family households!!In married couple families"
"S2701_C05_027E","Percent Uninsured!!Estimate!!LIVING ARRANGEMENTS!!In family households!!In married couple families"
"S2701_C05_027M","Percent Uninsured!!Margin of Error!!LIVING ARRANGEMENTS!!In family households!!In married couple families"
"S2701_C05_027MA","Annotation of Percent Uninsured!!Margin of Error!!LIVING ARRANGEMENTS!!In family households!!In married couple families"
"S2701_C05_027EA","Annotation of Percent Uninsured!!Estimate!!LIVING ARRANGEMENTS!!In family households!!In married couple families"
"S2701_C01_028E","Total!!Estimate!!LIVING ARRANGEMENTS!!In family households!!In other families"
"S2701_C01_028M","Total!!Margin of Error!!LIVING ARRANGEMENTS!!In family households!!In other families"
"S2701_C01_028MA","Annotation of Total!!Margin of Error!!LIVING ARRANGEMENTS!!In family households!!In other families"
"S2701_C01_028EA","Annotation of Total!!Estimate!!LIVING ARRANGEMENTS!!In family households!!In other families"
"S2701_C02_028E","Insured!!Estimate!!LIVING ARRANGEMENTS!!In family households!!In other families"
"S2701_C02_028EA","Annotation of Insured!!Estimate!!LIVING ARRANGEMENTS!!In family households!!In other families"
"S2701_C02_028M","Insured!!Margin of Error!!LIVING ARRANGEMENTS!!In family households!!In other families"
"S2701_C02_028MA","Annotation of Insured!!Margin of Error!!LIVING ARRANGEMENTS!!In family households!!In other families"
"S2701_C03_028E","Percent Insured!!Estimate!!LIVING ARRANGEMENTS!!In family households!!In other families"
"S2701_C03_028EA","Annotation of Percent Insured!!Estimate!!LIVING ARRANGEMENTS!!In family households!!In other families"
"S2701_C03_028M","Percent Insured!!Margin of Error!!LIVING ARRANGEMENTS!!In family households!!In other families"
"S2701_C03_028MA","Annotation of Percent Insured!!Margin of Error!!LIVING ARRANGEMENTS!!In family households!!In other families"
"S2701_C04_028E","Uninsured!!Estimate!!LIVING ARRANGEMENTS!!In family households!!In other families"
"S2701_C04_028M","Uninsured!!Margin of Error!!LIVING ARRANGEMENTS!!In family households!!In other families"
