"Column Name","Label"
"S2701_C01_021M","Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and older"
"S2701_C01_021MA","Annotation of Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and older"
"S2701_C01_021EA","Annotation of Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and older"
"S2701_C02_021E","Number Uninsured!!Estimate!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and older"
"S2701_C02_021EA","Annotation of Number Uninsured!!Estimate!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and older"
"S2701_C02_021M","Number Uninsured!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and older"
"S2701_C02_021MA","Annotation of Number Uninsured!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and older"
"S2701_C03_021E","Percent Uninsured!!Estimate!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and older"
"S2701_C03_021EA","Annotation of Percent Uninsured!!Estimate!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and older"
"S2701_C03_021M","Percent Uninsured!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and older"
"S2701_C03_021MA","Annotation of Percent Uninsured!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and older"
"S2701_C01_022E","Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Less than high school graduate"
"S2701_C01_022M","Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Less than high school graduate"
"S2701_C01_022MA","Annotation of Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Less than high school graduate"
"S2701_C01_022EA","Annotation of Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Less than high school graduate"
"S2701_C02_022E","Number Uninsured!!Estimate!!EDUCATIONAL ATTAINMENT!!Less than high school graduate"
"S2701_C02_022M","Number Uninsured!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Less than high school graduate"
"S2701_C02_022MA","Annotation of Number Uninsured!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Less than high school graduate"
"S2701_C02_022EA","Annotation of Number Uninsured!!Estimate!!EDUCATIONAL ATTAINMENT!!Less than high school graduate"
"S2701_C03_022E","Percent Uninsured!!Estimate!!EDUCATIONAL ATTAINMENT!!Less than high school graduate"
"S2701_C03_022M","Percent Uninsured!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Less than high school graduate"
"S2701_C03_022MA","Annotation of Percent Uninsured!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Less than high school graduate"
"S2701_C03_022EA","Annotation of Percent Uninsured!!Estimate!!EDUCATIONAL ATTAINMENT!!Less than high school graduate"
"S2701_C01_023E","Total!!Estimate!!EDUCATIONAL ATTAINMENT!!High school graduate, GED, or alternative"
"S2701_C01_023EA","Annotation of Total!!Estimate!!EDUCATIONAL ATTAINMENT!!High school graduate, GED, or alternative"
"S2701_C01_023M","Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!High school graduate, GED, or alternative"
"S2701_C01_023MA","Annotation of Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!High school graduate, GED, or alternative"
"S2701_C02_023E","Number Uninsured!!Estimate!!EDUCATIONAL ATTAINMENT!!High school graduate, GED, or alternative"
"S2701_C02_023M","Number Uninsured!!Margin of Error!!EDUCATIONAL ATTAINMENT!!High school graduate, GED, or alternative"
"S2701_C02_023MA","Annotation of Number Uninsured!!Margin of Error!!EDUCATIONAL ATTAINMENT!!High school graduate, GED, or alternative"
"S2701_C02_023EA","Annotation of Number Uninsured!!Estimate!!EDUCATIONAL ATTAINMENT!!High school graduate, GED, or alternative"
"S2701_C03_023E","Percent Uninsured!!Estimate!!EDUCATIONAL ATTAINMENT!!High school graduate, GED, or alternative"
"S2701_C03_023M","Percent Uninsured!!Margin of Error!!EDUCATIONAL ATTAINMENT!!High school graduate, GED, or alternative"
"S2701_C03_023MA","Annotation of Percent Uninsured!!Margin of Error!!EDUCATIONAL ATTAINMENT!!High school graduate, GED, or alternative"
"S2701_C03_023EA","Annotation of Percent Uninsured!!Estimate!!EDUCATIONAL ATTAINMENT!!High school graduate, GED, or alternative"
"S2701_C01_024E","Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Some college or associate's degree"
"S2701_C01_024M","Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Some college or associate's degree"
"S2701_C01_024MA","Annotation of Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Some college or associate's degree"
"S2701_C01_024EA","Annotation of Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Some college or associate's degree"
"S2701_C02_024E","Number Uninsured!!Estimate!!EDUCATIONAL ATTAINMENT!!Some college or associate's degree"
"S2701_C02_024M","Number Uninsured!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Some college or associate's degree"
"S2701_C02_024MA","Annotation of Number Uninsured!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Some college or associate's degree"
"S2701_C02_024EA","Annotation of Number Uninsured!!Estimate!!EDUCATIONAL ATTAINMENT!!Some college or associate's degree"
"S2701_C03_024E","Percent Uninsured!!Estimate!!EDUCATIONAL ATTAINMENT!!Some college or associate's degree"
"S2701_C03_024EA","Annotation of Percent Uninsured!!Estimate!!EDUCATIONAL ATTAINMENT!!Some college or associate's degree"
"S2701_C03_024M","Percent Uninsured!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Some college or associate's degree"
"S2701_C03_024MA","Annotation of Percent Uninsured!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Some college or associate's degree"
"S2701_C01_025E","Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Bachelor's degree or higher"
"S2701_C01_025EA","Annotation of Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Bachelor's degree or higher"
"S2701_C01_025M","Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Bachelor's degree or higher"
"S2701_C01_025MA","Annotation of Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Bachelor's degree or higher"
"S2701_C02_025E","Number Uninsured!!Estimate!!EDUCATIONAL ATTAINMENT!!Bachelor's degree or higher"
"S2701_C02_025M","Number Uninsured!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Bachelor's degree or higher"
"S2701_C02_025MA","Annotation of Number Uninsured!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Bachelor's degree or higher"
"S2701_C02_025EA","Annotation of Number Uninsured!!Estimate!!EDUCATIONAL ATTAINMENT!!Bachelor's degree or higher"
"S2701_C03_025E","Percent Uninsured!!Estimate!!EDUCATIONAL ATTAINMENT!!Bachelor's degree or higher"
"S2701_C03_025EA","Annotation of Percent Uninsured!!Estimate!!EDUCATIONAL ATTAINMENT!!Bachelor's degree or higher"
"S2701_C03_025M","Percent Uninsured!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Bachelor's degree or higher"
"S2701_C03_025MA","Annotation of Percent Uninsured!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Bachelor's degree or higher"
"S2701_C01_026E","Total!!Estimate!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and older"
"S2701_C01_026M","Total!!Margin of Error!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and older"
"S2701_C01_026MA","Annotation of Total!!Margin of Error!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and older"
"S2701_C01_026EA","Annotation of Total!!Estimate!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and older"
"S2701_C02_026E","Number Uninsured!!Estimate!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and older"
"S2701_C02_026EA","Annotation of Number Uninsured!!Estimate!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and older"
"S2701_C02_026M","Number Uninsured!!Margin of Error!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and older"
"S2701_C02_026MA","Annotation of Number Uninsured!!Margin of Error!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and older"
"S2701_C03_026E","Percent Uninsured!!Estimate!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and older"
"S2701_C03_026EA","Annotation of Percent Uninsured!!Estimate!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and older"
"S2701_C03_026M","Percent Uninsured!!Margin of Error!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and older"
"S2701_C03_026MA","Annotation of Percent Uninsured!!Margin of Error!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and older"
"S2701_C01_027E","Total!!Estimate!!EMPLOYMENT STATUS!!In labor force"
"S2701_C01_027EA","Annotation of Total!!Estimate!!EMPLOYMENT STATUS!!In labor force"
"S2701_C01_027M","Total!!Margin of Error!!EMPLOYMENT STATUS!!In labor force"
"S2701_C01_027MA","Annotation of Total!!Margin of Error!!EMPLOYMENT STATUS!!In labor force"
"S2701_C02_027E","Number Uninsured!!Estimate!!EMPLOYMENT STATUS!!In labor force"
"S2701_C02_027EA","Annotation of Number Uninsured!!Estimate!!EMPLOYMENT STATUS!!In labor force"
"S2701_C02_027M","Number Uninsured!!Margin of Error!!EMPLOYMENT STATUS!!In labor force"
"S2701_C02_027MA","Annotation of Number Uninsured!!Margin of Error!!EMPLOYMENT STATUS!!In labor force"
"S2701_C03_027E","Percent Uninsured!!Estimate!!EMPLOYMENT STATUS!!In labor force"
"S2701_C03_027M","Percent Uninsured!!Margin of Error!!EMPLOYMENT STATUS!!In labor force"
"S2701_C03_027MA","Annotation of Percent Uninsured!!Margin of Error!!EMPLOYMENT STATUS!!In labor force"
"S2701_C03_027EA","Annotation of Percent Uninsured!!Estimate!!EMPLOYMENT STATUS!!In labor force"
"S2701_C01_028E","Total!!Estimate!!EMPLOYMENT STATUS!!In labor force!!Employed"
"S2701_C01_028M","Total!!Margin of Error!!EMPLOYMENT STATUS!!In labor force!!Employed"
"S2701_C01_028MA","Annotation of Total!!Margin of Error!!EMPLOYMENT STATUS!!In labor force!!Employed"
"S2701_C01_028EA","Annotation of Total!!Estimate!!EMPLOYMENT STATUS!!In labor force!!Employed"
"S2701_C02_028E","Number Uninsured!!Estimate!!EMPLOYMENT STATUS!!In labor force!!Employed"
"S2701_C02_028M","Number Uninsured!!Margin of Error!!EMPLOYMENT STATUS!!In labor force!!Employed"
"S2701_C02_028MA","Annotation of Number Uninsured!!Margin of Error!!EMPLOYMENT STATUS!!In labor force!!Employed"
"S2701_C02_028EA","Annotation of Number Uninsured!!Estimate!!EMPLOYMENT STATUS!!In labor force!!Employed"
"S2701_C03_028E","Percent Uninsured!!Estimate!!EMPLOYMENT STATUS!!In labor force!!Employed"
"S2701_C03_028M","Percent Uninsured!!Margin of Error!!EMPLOYMENT STATUS!!In labor force!!Employed"
"S2701_C03_028MA","Annotation of Percent Uninsured!!Margin of Error!!EMPLOYMENT STATUS!!In labor force!!Employed"
"S2701_C03_028EA","Annotation of Percent Uninsured!!Estimate!!EMPLOYMENT STATUS!!In labor force!!Employed"
"S2701_C01_029E","Total!!Estimate!!EMPLOYMENT STATUS!!In labor force!!Unemployed"
"S2701_C01_029M","Total!!Margin of Error!!EMPLOYMENT STATUS!!In labor force!!Unemployed"
"S2701_C01_029MA","Annotation of Total!!Margin of Error!!EMPLOYMENT STATUS!!In labor force!!Unemployed"
"S2701_C01_029EA","Annotation of Total!!Estimate!!EMPLOYMENT STATUS!!In labor force!!Unemployed"
"S2701_C02_029E","Number Uninsured!!Estimate!!EMPLOYMENT STATUS!!In labor force!!Unemployed"
"S2701_C02_029M","Number Uninsured!!Margin of Error!!EMPLOYMENT STATUS!!In labor force!!Unemployed"
"S2701_C02_029MA","Annotation of Number Uninsured!!Margin of Error!!EMPLOYMENT STATUS!!In labor force!!Unemployed"
"S2701_C02_029EA","Annotation of Number Uninsured!!Estimate!!EMPLOYMENT STATUS!!In labor force!!Unemployed"
"S2701_C03_029E","Percent Uninsured!!Estimate!!EMPLOYMENT STATUS!!In labor force!!Unemployed"
"S2701_C03_029EA","Annotation of Percent Uninsured!!Estimate!!EMPLOYMENT STATUS!!In labor force!!Unemployed"
"S2701_C03_029M","Percent Uninsured!!Margin of Error!!EMPLOYMENT STATUS!!In labor force!!Unemployed"
"S2701_C03_029MA","Annotation of Percent Uninsured!!Margin of Error!!EMPLOYMENT STATUS!!In labor force!!Unemployed"
"S2701_C01_030E","Total!!Estimate!!EMPLOYMENT STATUS!!Not in labor force"
"S2701_C01_030EA","Annotation of Total!!Estimate!!EMPLOYMENT STATUS!!Not in labor force"
"S2701_C01_030M","Total!!Margin of Error!!EMPLOYMENT STATUS!!Not in labor force"
"S2701_C01_030MA","Annotation of Total!!Margin of Error!!EMPLOYMENT STATUS!!Not in labor force"
"S2701_C02_030E","Number Uninsured!!Estimate!!EMPLOYMENT STATUS!!Not in labor force"
"S2701_C02_030M","Number Uninsured!!Margin of Error!!EMPLOYMENT STATUS!!Not in labor force"
"S2701_C02_030MA","Annotation of Number Uninsured!!Margin of Error!!EMPLOYMENT STATUS!!Not in labor force"
"S2701_C02_030EA","Annotation of Number Uninsured!!Estimate!!EMPLOYMENT STATUS!!Not in labor force"
"S2701_C03_030E","Percent Uninsured!!Estimate!!EMPLOYMENT STATUS!!Not in labor force"
"S2701_C03_030M","Percent Uninsured!!Margin of Error!!EMPLOYMENT STATUS!!Not in labor force"
"S2701_C03_030MA","Annotation of Percent Uninsured!!Margin of Error!!EMPLOYMENT STATUS!!Not in labor force"
"S2701_C03_030EA","Annotation of Percent Uninsured!!Estimate!!EMPLOYMENT STATUS!!Not in labor force"
"S2701_C01_031E","Total!!Estimate!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 years and older"
"S2701_C01_031M","Total!!Margin of Error!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 years and older"
"S2701_C01_031MA","Annotation of Total!!Margin of Error!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 years and older"
"S2701_C01_031EA","Annotation of Total!!Estimate!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 years and older"
"S2701_C02_031E","Number Uninsured!!Estimate!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 years and older"
"S2701_C02_031M","Number Uninsured!!Margin of Error!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 years and older"
"S2701_C02_031MA","Annotation of Number Uninsured!!Margin of Error!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 years and older"
"S2701_C02_031EA","Annotation of Number Uninsured!!Estimate!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 years and older"
"S2701_C03_031E","Percent Uninsured!!Estimate!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 years and older"
"S2701_C03_031EA","Annotation of Percent Uninsured!!Estimate!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 years and older"
"S2701_C03_031M","Percent Uninsured!!Margin of Error!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 years and older"
"S2701_C03_031MA","Annotation of Percent Uninsured!!Margin of Error!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 years and older"
"S2701_C01_032E","Total!!Estimate!!WORK EXPERIENCE!!Worked full-time, year round in the past 12 months"
"S2701_C01_032M","Total!!Margin of Error!!WORK EXPERIENCE!!Worked full-time, year round in the past 12 months"
"S2701_C01_032MA","Annotation of Total!!Margin of Error!!WORK EXPERIENCE!!Worked full-time, year round in the past 12 months"
"S2701_C01_032EA","Annotation of Total!!Estimate!!WORK EXPERIENCE!!Worked full-time, year round in the past 12 months"
"S2701_C02_032E","Number Uninsured!!Estimate!!WORK EXPERIENCE!!Worked full-time, year round in the past 12 months"
"S2701_C02_032EA","Annotation of Number Uninsured!!Estimate!!WORK EXPERIENCE!!Worked full-time, year round in the past 12 months"
"S2701_C02_032M","Number Uninsured!!Margin of Error!!WORK EXPERIENCE!!Worked full-time, year round in the past 12 months"
"S2701_C02_032MA","Annotation of Number Uninsured!!Margin of Error!!WORK EXPERIENCE!!Worked full-time, year round in the past 12 months"
"S2701_C03_032E","Percent Uninsured!!Estimate!!WORK EXPERIENCE!!Worked full-time, year round in the past 12 months"
"S2701_C03_032M","Percent Uninsured!!Margin of Error!!WORK EXPERIENCE!!Worked full-time, year round in the past 12 months"
"S2701_C03_032MA","Annotation of Percent Uninsured!!Margin of Error!!WORK EXPERIENCE!!Worked full-time, year round in the past 12 months"
"S2701_C03_032EA","Annotation of Percent Uninsured!!Estimate!!WORK EXPERIENCE!!Worked full-time, year round in the past 12 months"
"S2701_C01_033E","Total!!Estimate!!WORK EXPERIENCE!!Worked less than full-time, year round in the past 12 months"
"S2701_C01_033M","Total!!Margin of Error!!WORK EXPERIENCE!!Worked less than full-time, year round in the past 12 months"
"S2701_C01_033MA","Annotation of Total!!Margin of Error!!WORK EXPERIENCE!!Worked less than full-time, year round in the past 12 months"
"S2701_C01_033EA","Annotation of Total!!Estimate!!WORK EXPERIENCE!!Worked less than full-time, year round in the past 12 months"
"S2701_C02_033E","Number Uninsured!!Estimate!!WORK EXPERIENCE!!Worked less than full-time, year round in the past 12 months"
"S2701_C02_033M","Number Uninsured!!Margin of Error!!WORK EXPERIENCE!!Worked less than full-time, year round in the past 12 months"
"S2701_C02_033MA","Annotation of Number Uninsured!!Margin of Error!!WORK EXPERIENCE!!Worked less than full-time, year round in the past 12 months"
"S2701_C02_033EA","Annotation of Number Uninsured!!Estimate!!WORK EXPERIENCE!!Worked less than full-time, year round in the past 12 months"
"S2701_C03_033E","Percent Uninsured!!Estimate!!WORK EXPERIENCE!!Worked less than full-time, year round in the past 12 months"
"S2701_C03_033EA","Annotation of Percent Uninsured!!Estimate!!WORK EXPERIENCE!!Worked less than full-time, year round in the past 12 months"
"S2701_C03_033M","Percent Uninsured!!Margin of Error!!WORK EXPERIENCE!!Worked less than full-time, year round in the past 12 months"
"S2701_C03_033MA","Annotation of Percent Uninsured!!Margin of Error!!WORK EXPERIENCE!!Worked less than full-time, year round in the past 12 months"
"S2701_C01_034E","Total!!Estimate!!WORK EXPERIENCE!!Did not work"
"S2701_C01_034EA","Annotation of Total!!Estimate!!WORK EXPERIENCE!!Did not work"
"S2701_C01_034M","Total!!Margin of Error!!WORK EXPERIENCE!!Did not work"
"S2701_C01_034MA","Annotation of Total!!Margin of Error!!WORK EXPERIENCE!!Did not work"
"S2701_C02_034E","Number Uninsured!!Estimate!!WORK EXPERIENCE!!Did not work"
"S2701_C02_034M","Number Uninsured!!Margin of Error!!WORK EXPERIENCE!!Did not work"
"S2701_C02_034MA","Annotation of Number Uninsured!!Margin of Error!!WORK EXPERIENCE!!Did not work"
"S2701_C02_034EA","Annotation of Number Uninsured!!Estimate!!WORK EXPERIENCE!!Did not work"
"S2701_C03_034E","Percent Uninsured!!Estimate!!WORK EXPERIENCE!!Did not work"
"S2701_C03_034EA","Annotation of Percent Uninsured!!Estimate!!WORK EXPERIENCE!!Did not work"
"S2701_C03_034M","Percent Uninsured!!Margin of Error!!WORK EXPERIENCE!!Did not work"
"S2701_C03_034MA","Annotation of Percent Uninsured!!Margin of Error!!WORK EXPERIENCE!!Did not work"
"S2701_C01_035E","Total!!Estimate!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!Civilian household population"
"S2701_C01_035M","Total!!Margin of Error!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!Civilian household population"
"S2701_C01_035MA","Annotation of Total!!Margin of Error!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!Civilian household population"
"S2701_C01_035EA","Annotation of Total!!Estimate!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!Civilian household population"
"S2701_C02_035E","Number Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!Civilian household population"
"S2701_C02_035EA","Annotation of Number Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!Civilian household population"
"S2701_C02_035M","Number Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!Civilian household population"
"S2701_C02_035MA","Annotation of Number Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!Civilian household population"
"S2701_C03_035E","Percent Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!Civilian household population"
"S2701_C03_035EA","Annotation of Percent Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!Civilian household population"
"S2701_C03_035M","Percent Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!Civilian household population"
"S2701_C03_035MA","Annotation of Percent Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!Civilian household population"
"S2701_C01_036E","Total!!Estimate!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!Under $25,000"
"S2701_C01_036EA","Annotation of Total!!Estimate!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!Under $25,000"
"S2701_C01_036M","Total!!Margin of Error!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!Under $25,000"
"S2701_C01_036MA","Annotation of Total!!Margin of Error!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!Under $25,000"
"S2701_C02_036E","Number Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!Under $25,000"
"S2701_C02_036EA","Annotation of Number Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!Under $25,000"
"S2701_C02_036M","Number Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!Under $25,000"
"S2701_C02_036MA","Annotation of Number Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!Under $25,000"
"S2701_C03_036E","Percent Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!Under $25,000"
"S2701_C03_036M","Percent Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!Under $25,000"
"S2701_C03_036MA","Annotation of Percent Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!Under $25,000"
"S2701_C03_036EA","Annotation of Percent Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!Under $25,000"
"S2701_C01_037E","Total!!Estimate!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$25,000 to $49,999"
"S2701_C01_037M","Total!!Margin of Error!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$25,000 to $49,999"
"S2701_C01_037MA","Annotation of Total!!Margin of Error!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$25,000 to $49,999"
"S2701_C01_037EA","Annotation of Total!!Estimate!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$25,000 to $49,999"
"S2701_C02_037E","Number Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$25,000 to $49,999"
"S2701_C02_037EA","Annotation of Number Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$25,000 to $49,999"
"S2701_C02_037M","Number Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$25,000 to $49,999"
"S2701_C02_037MA","Annotation of Number Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$25,000 to $49,999"
"S2701_C03_037E","Percent Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$25,000 to $49,999"
"S2701_C03_037M","Percent Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$25,000 to $49,999"
"S2701_C03_037MA","Annotation of Percent Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$25,000 to $49,999"
"S2701_C03_037EA","Annotation of Percent Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$25,000 to $49,999"
"S2701_C01_038E","Total!!Estimate!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$50,000 to $74,999"
"S2701_C01_038M","Total!!Margin of Error!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$50,000 to $74,999"
"S2701_C01_038MA","Annotation of Total!!Margin of Error!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$50,000 to $74,999"
"S2701_C01_038EA","Annotation of Total!!Estimate!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$50,000 to $74,999"
"S2701_C02_038E","Number Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$50,000 to $74,999"
"S2701_C02_038M","Number Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$50,000 to $74,999"
"S2701_C02_038MA","Annotation of Number Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$50,000 to $74,999"
"S2701_C02_038EA","Annotation of Number Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$50,000 to $74,999"
"S2701_C03_038E","Percent Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$50,000 to $74,999"
"S2701_C03_038EA","Annotation of Percent Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$50,000 to $74,999"
"S2701_C03_038M","Percent Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$50,000 to $74,999"
"S2701_C03_038MA","Annotation of Percent Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$50,000 to $74,999"
"S2701_C01_039E","Total!!Estimate!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$75,000 to $99,999"
"S2701_C01_039EA","Annotation of Total!!Estimate!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$75,000 to $99,999"
"S2701_C01_039M","Total!!Margin of Error!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$75,000 to $99,999"
"S2701_C01_039MA","Annotation of Total!!Margin of Error!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$75,000 to $99,999"
"S2701_C02_039E","Number Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$75,000 to $99,999"
